"","X","Name","Danceability","Energy","Key","Loudness","Mode","Speechness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Uri","Duration_ms","time_signature","Genre","Overall_Genre"
"517",35958,"Freaks Come Outat Night",0.859,0.839,1,-4.266,1,0.176,0.0344,1.35e-06,0.0328,0.676,100.754,"spotify:track:4HF1f5quZSXeq7eoCDxyBJ",283,4,"dmvrap","Rap"
"518",35959,"Friends",0.859,0.864,10,-4.935,0,0.145,0.0564,0,0.044,0.721,95.981,"spotify:track:3e8KC0EoBmKGuD5LwBvj4U",280,4,"dmvrap","Rap"
"519",35960,"I\ma Ho",0.886,0.656,7,-7.292,1,0.182,0.00066,0,0.214,0.553,85.651,"spotify:track:549HeHgjKD3z8vJ6sv88bM",244,4,"dmvrap","Rap"
"520",35961,"Egypt Egypt",0.916,0.704,4,-10.923,0,0.0942,0.0142,0.0114,0.0613,0.476,127.051,"spotify:track:6noajkkuZkla4d8E6sYUiY",319,4,"dmvrap","Rap"
"521",35962,"Cinderfella Dana Dane",0.93,0.477,2,-11.646,1,0.253,0.014,0,0.0664,0.792,95.833,"spotify:track:3A70aETyMt4sffFu9Del9s",322,4,"dmvrap","Rap"
"522",35963,"Posse On Broadway",0.82,0.29,7,-15.163,1,0.493,0.0264,0,0.343,0.525,173.036,"spotify:track:7MmhQMfjXPF2AnqrmbqvVB",304,4,"dmvrap","Rap"
"523",35964,"Wild Wild West",0.669,0.768,1,-9.089,1,0.0562,0.00215,8.93e-06,0.177,0.943,185.884,"spotify:track:0fmjCC6ItD4vixqwLTNGfg",280,4,"dmvrap","Rap"
"524",35965,"Roxanne\s Revenge(Re-Recorded)",0.866,0.795,9,-4.424,0,0.337,0.0781,0,0.0785,0.743,98.99,"spotify:track:684bQkS2uk2aXa0IMHQE3y",298,4,"dmvrap","Rap"
"525",35966,"White Lines(Long Version)[Re-Recorded]",0.814,0.701,7,-7.525,1,0.0376,0.0103,0.00775,0.132,0.786,114.998,"spotify:track:0Dj3iMM3fvHMOqWsqS64Fu",465,4,"dmvrap","Rap"
"526",35967,"Human Beat Box(Re-Recorded Version)",0.824,0.66,2,-8.869,1,0.363,0.0158,0,0.39,0.57,99.231,"spotify:track:4tYMaJMiv8DMRnP9tfCpR5",138,4,"dmvrap","Rap"
"527",35968,"I Gota Man(Re-Recorded/Remastered)",0.903,0.829,1,-6.472,1,0.312,0.166,0,0.321,0.938,104.001,"spotify:track:7EscMWAu1Bbp5APNdpQr6k",200,4,"dmvrap","Rap"
"528",35969,"Knockin\Boots",0.94,0.662,7,-8.786,1,0.292,0.0954,0,0.376,0.657,101.403,"spotify:track:4bvqOj9QiH6qKecLiefKst",233,4,"dmvrap","Rap"
"529",35970,"Justa Friend",0.862,0.663,0,-9.004,1,0.21,0.12,0,0.318,0.837,85.308,"spotify:track:1MQCTOWVfy4PcuBXkBsHVB",238,4,"dmvrap","Rap"
"530",35971,"Summertime-Single Edit",0.614,0.752,7,-6.271,1,0.0652,0.00328,0,0.379,0.444,95.018,"spotify:track:5cFcWAWIcnV38t4YCWQiZZ",237,4,"dmvrap","Rap"
"531",35972,"Nobody Beatsthe Biz(Best Of)",0.806,0.772,9,-9.4,0,0.296,0.218,0,0.154,0.624,97.218,"spotify:track:3wjsKgP8x0TG4BVkeSkLnO",303,4,"dmvrap","Rap"
"532",35973,"So Wat Cha Sayin\",0.796,0.701,7,-10.857,1,0.316,0.178,0.000238,0.157,0.475,102.079,"spotify:track:01CuCSqlNItevX7F1GcopF",297,4,"dmvrap","Rap"
"533",35974,"Microphone Fiend",0.587,0.808,3,-8.666,0,0.283,0.37,0,0.256,0.678,94.095,"spotify:track:0cSJGFChou7M6u2ju9SWN1",314,4,"dmvrap","Rap"
"534",35975,"Don\t Believe The Hype",0.884,0.472,11,-13.776,1,0.346,0.0142,0,0.142,0.826,98.425,"spotify:track:0VAoDsKh7Or84V8xP7p1Fs",319,4,"dmvrap","Rap"
"535",35976,"The Gas Face-Radio Edit",0.908,0.639,2,-14.072,1,0.357,0.225,0,0.287,0.617,101.842,"spotify:track:732diMAV0OkBImUsq73dEH",228,4,"dmvrap","Rap"
"536",35977,"Pop Goes The Weasel",0.831,0.608,8,-13.263,0,0.288,0.016,0,0.22,0.264,100.088,"spotify:track:74RgttZ78DSIF26veMyvs0",235,4,"dmvrap","Rap"
"537",35978,"Steppin\To The A.M.",0.835,0.59,1,-13.36,1,0.238,0.046,0,0.0667,0.737,102.891,"spotify:track:1uI9dvgXnH8QP6kunOH22Y",290,4,"dmvrap","Rap"
"538",35979,"Now That We Found Love",0.744,0.697,8,-14.753,1,0.0631,0.039,0,0.171,0.683,119.955,"spotify:track:1KONmY3enP3r3nIPQidWAy",258,4,"dmvrap","Rap"
"539",35980,"Set It Off",0.8,0.611,10,-13.294,0,0.212,0.000359,0,0.227,0.777,118.764,"spotify:track:6L0reMMEHvJsEX7kBo8Dm5",245,4,"dmvrap","Rap"
"540",35981,"Treat\Em Right",0.932,0.54,1,-13.168,1,0.227,0.0362,7.48e-05,0.204,0.57,116.351,"spotify:track:2QHmGfplU3ypWOGgJM46in",283,4,"dmvrap","Rap"
"541",35982,"Fantastic Voyage(Re-Recorded)",0.934,0.661,1,-8.319,0,0.0436,0.0137,4.38e-05,0.107,0.88,102.996,"spotify:track:6aF53ITtYKq35oR3b20LR9",244,4,"dmvrap","Rap"
"542",35983,"Gangsta\s Paradise",0.647,0.514,8,-10.05,1,0.0593,0.0655,0,0.398,0.387,79.974,"spotify:track:7lQWRAjyhTpCWFC0jmclT4",240,4,"dmvrap","Rap"
"543",35984,"Big Poppa",0.778,0.578,9,-7.22,0,0.274,0.432,0,0.138,0.758,84.487,"spotify:track:2g8HN35AnVGIk7B8yMucww",252,4,"dmvrap","Rap"
"544",35985,"I Got5 On It",0.6,0.706,10,-7.899,0,0.361,0.209,0,0.125,0.58,173.926,"spotify:track:4IYKjN1DrYzxKXt0umJqsG",253,4,"dmvrap","Rap"
"545",35986,"If IRuledthe World(Imagine That)",0.879,0.564,10,-7.682,0,0.247,0.0474,9.43e-06,0.0519,0.523,93.908,"spotify:track:5PQmSHzWnlgG4EBuIqjac2",282,4,"dmvrap","Rap"
"546",35987,"Doo Wop(That Thing)",0.535,0.505,2,-8.926,0,0.245,0.0393,0,0.0923,0.495,99.935,"spotify:track:0uEp9E98JB5awlA084uaIg",320,4,"dmvrap","Rap"
"547",35988,"The Roof Is On Fire(Re-Recorded/Remastered)",0.867,0.751,6,-9.137,1,0.137,0.00258,0,0.704,0.696,118.985,"spotify:track:71nL3lgoaEL6psjBqlny5X",335,4,"dmvrap","Rap"
"548",35989,"Treat\Em Right(Re-Recorded/Remastered)",0.895,0.62,1,-5.45,1,0.0835,0.0226,0,0.361,0.788,116.98,"spotify:track:0edVYcmyXJpxnSLqXBpLBh",279,4,"dmvrap","Rap"
"549",35990,"Funky Cold Medina",0.988,0.633,5,-15.012,0,0.0888,0.0755,1.88e-06,0.0668,0.929,117.493,"spotify:track:5YIF6HSOtHN9HdcE5IPzMe",248,4,"dmvrap","Rap"
"550",35991,"Ice Ice Baby",0.978,0.787,2,-2.79,1,0.0394,0.0023,4.6e-06,0.102,0.597,116.006,"spotify:track:3XVozq1aeqsJwpXrEZrDJ9",254,4,"dmvrap","Rap"
"551",35992,"U Can\t Touch This",0.867,0.517,11,-13.222,0,0.0875,0.00456,0.000339,0.0864,0.866,133.148,"spotify:track:1B75hgRqe7A4fwee3g3Wmu",257,4,"dmvrap","Rap"
"552",35993,"Good Vibrations",0.714,0.953,1,-8.354,1,0.0543,0.00234,0.376,0.0245,0.882,121.653,"spotify:track:5hWdgGVcfTeLPAiHM6EZG9",269,4,"dmvrap","Rap"
"553",35994,"Groove Isinthe Heart",0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,"spotify:track:2He3NOyqtLNE3RQPpeDdSb",231,4,"dmvrap","Rap"
"554",35995,"Gettin\Jiggy Wit It",0.881,0.874,6,-4.505,1,0.139,0.0175,1.19e-06,0.154,0.858,107.891,"spotify:track:0weAUscowxeqDtpCgtbpgp",227,4,"dmvrap","Rap"
"555",35996,"Girls Ain\t Nothing But Trouble-1988 Extended Remix",0.709,0.607,7,-13.123,1,0.274,0.00368,0,0.0669,0.726,195.252,"spotify:track:1b7tJQyJvzAcbDI8I3A2Bf",289,4,"dmvrap","Rap"
"556",35997,"Joyand Pain",0.891,0.68,4,-10.661,0,0.2,0.0212,8.2e-06,0.114,0.546,109.92,"spotify:track:1THzmE6HVt5SgUh5tvlGeC",225,4,"dmvrap","Rap"
"557",35998,"Rump Shaker",0.885,0.81,1,-6.83,1,0.235,0.00277,0.0327,0.302,0.247,102.773,"spotify:track:4dY4JVC0Q9CwpeZ6JAclIc",312,4,"dmvrap","Rap"
"558",35999,"Brass Monkey",0.957,0.415,6,-13.477,0,0.344,0.00389,1.29e-06,0.109,0.647,116.325,"spotify:track:2tY1gxCKslfXLFpFofYmJQ",157,4,"dmvrap","Rap"
"559",36000,"No Sleep Till Brooklyn",0.756,0.415,8,-14.429,1,0.0555,0.135,0,0.144,0.68,96.99,"spotify:track:5qxChyzKLEyoPJ5qGrdurN",246,4,"dmvrap","Rap"
"560",36001,"Supersonic",0.825,0.391,7,-15.962,1,0.202,0.000374,0.00188,0.0608,0.396,132.104,"spotify:track:3G3lahQSMk4BHnap1i853u",232,4,"dmvrap","Rap"
"561",36002,"Sally(That Girl)",0.954,0.465,4,-10.237,1,0.244,0.000881,1.13e-06,0.264,0.658,130.018,"spotify:track:2s0bT20ssz6hqrzOOL8iQN",241,4,"dmvrap","Rap"
"562",36003,"\Playat Your Own Risk-12 Version\",0.755,0.836,7,-8.065,1,0.0606,0.0128,0.019,0.3,0.679,126.609,"spotify:track:285d8Zaso5TiA4jTxPiiKu",467,4,"dmvrap","Rap"
"563",36004,"Bring The Noise",0.795,0.824,4,-12.23,0,0.238,0.0668,0,0.0728,0.794,110.203,"spotify:track:6jg8Y7gArYgZeXUBPMre0V",226,4,"dmvrap","Rap"
"564",36005,"Five Minutesof Funk",0.862,0.873,1,-3.522,1,0.118,0.196,9.15e-06,0.31,0.861,107.136,"spotify:track:0cOqhCU7krsvdKv6QhwVta",323,4,"dmvrap","Rap"
"565",36006,"Boyz-N-The-Hood",0.792,0.503,8,-8.359,1,0.276,0.0198,0,0.347,0.663,87.847,"spotify:track:4SZ3B3y1TbwTK4OIXMOVEy",336,4,"dmvrap","Rap"
"566",36007,"Fight The Power",0.797,0.582,2,-12.97,1,0.255,0.00484,2.04e-06,0.517,0.415,105.974,"spotify:track:1yo16b3u0lptm6Cs7lx4AD",282,4,"dmvrap","Rap"
"567",36008,"I Ain\t No Joke",0.858,0.714,2,-9.496,1,0.32,0.155,2.91e-05,0.102,0.727,104.227,"spotify:track:0SwuCcwpFM6x4cu5zOvmi0",232,4,"dmvrap","Rap"
"568",36009,"My Adidas",0.833,0.94,1,-5.318,1,0.193,0.000655,2.59e-06,0.183,0.647,95.39,"spotify:track:5Go4h6tyle7zUCZXf1fET4",169,4,"dmvrap","Rap"
"569",36010,"You Gots To Chill",0.882,0.814,8,-5.214,0,0.424,0.089,0,0.16,0.854,99.689,"spotify:track:0f1yzIIGD8k32DNVeEn6jb",261,4,"dmvrap","Rap"
"570",36011,"6\Nthe Mornin\",0.823,0.745,5,-6.637,0,0.247,0.00282,0.000332,0.323,0.58,91.919,"spotify:track:2cBOh97kgDenDOdtKhwU9O",224,4,"dmvrap","Rap"
"571",36012,"Check Yo Self-Remix",0.934,0.735,1,-6.668,1,0.251,0.031,8.6e-06,0.107,0.768,101.368,"spotify:track:3NGT0Td7H4Is1qrlDQJxma",273,4,"dmvrap","Rap"
"572",36013,"The Overweight Lovers In The House",0.757,0.543,11,-11.015,0,0.498,0.0228,0,0.208,0.658,198.764,"spotify:track:06NdId7hx4fxPd2ScVZ6ON",217,4,"dmvrap","Rap"
"573",36014,"Paid In Full",0.884,0.855,7,-8.919,1,0.227,0.00263,0.00104,0.0499,0.415,99.018,"spotify:track:20s3FayrStM8GY0m4dRFsw",228,4,"dmvrap","Rap"
"574",36015,"It Takes Two",0.8,0.723,2,-9.719,1,0.158,0.00228,0,0.26,0.651,111.593,"spotify:track:0gFB5H3pHN13ERt2FyMuWi",300,4,"dmvrap","Rap"
"575",36016,"Children\s Story",0.917,0.384,1,-14.559,1,0.128,0.11,0,0.152,0.752,102.65,"spotify:track:71A6V5dh5Y8ikhm6NGwZ7p",242,4,"dmvrap","Rap"
"576",36017,"It Was AGood Day",0.796,0.748,5,-5.409,0,0.126,0.321,4.94e-05,0.217,0.802,82.384,"spotify:track:2qOm7ukLyHUXWyR4ZWLwxA",260,4,"dmvrap","Rap"
"577",36018,"Where The Hood At",0.536,0.946,5,-3.002,0,0.36,0.158,0,0.368,0.779,185.967,"spotify:track:6RUpJeXT6U4SPEafnr9Wr7",286,4,"dmvrap","Rap"
"578",36019,"Straight Outta Compton",0.833,0.874,8,-9.426,1,0.155,0.0495,0,0.345,0.414,102.866,"spotify:track:6KIKRz9eSTXdNsGUnomdtW",258,4,"dmvrap","Rap"
"579",36020,"We Want Eazy",0.711,0.926,7,-2.375,1,0.208,0.0243,0,0.385,0.528,95.108,"spotify:track:646crO6DWxN1VmBBNkKdWi",300,4,"dmvrap","Rap"
"580",36021,"Jump Around",0.854,0.71,4,-6.32,0,0.0793,0.0113,8.72e-05,0.166,0.818,106.894,"spotify:track:3TZwjdclvWt7iPJUnMpgcs",214,4,"dmvrap","Rap"
"581",36022,"P.I.M.P.",0.673,0.785,10,-2.894,0,0.351,0.0485,3.65e-06,0.0397,0.85,84.607,"spotify:track:2D1hlMwWWXpkc3CZJ5U351",249,4,"dmvrap","Rap"
"582",36023,"Candy Shop",0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,"spotify:track:5D2mYZuzcgjpchVY1pmTPh",209,5,"dmvrap","Rap"
"583",36024,"The Real Slim Shady",0.95,0.665,5,-4.286,0,0.061,0.0339,0,0.0453,0.76,104.504,"spotify:track:3yfqSUWxFvZELEM4PmlwIR",284,4,"dmvrap","Rap"
"584",36025,"Ain\t No Half-Steppin\",0.836,0.728,10,-12.058,0,0.234,0.00569,0.000819,0.0649,0.599,100.842,"spotify:track:0dNiLb9FEHrRK7VFDJctiR",319,4,"dmvrap","Rap"
"585",36026,"Going Back To Cali",0.921,0.66,9,-16.414,0,0.581,0.00467,0.00133,0.141,0.381,135.715,"spotify:track:4Fkr6zTAxsXbG9kG8ISqos",249,4,"dmvrap","Rap"
"586",36027,"I Got AMan",0.808,0.753,7,-13.319,1,0.112,0.0789,0,0.341,0.796,103.753,"spotify:track:4iAYo83eWlktjw97oebIal",232,4,"dmvrap","Rap"
"587",36028,"Bust AMove",0.946,0.772,4,-7.537,0,0.121,0.0512,2.26e-06,0.0612,0.743,116.972,"spotify:track:3IeCYkdKI55mNMl2o4vX0k",263,4,"dmvrap","Rap"
"588",36029,"Regulate",0.845,0.51,11,-13.064,0,0.224,0.29,2.39e-06,0.114,0.74,95.265,"spotify:track:7nYvUtkQMx1v80S2FH2s9J",248,4,"dmvrap","Rap"
"589",36030,"The Humpty Dance",0.813,0.693,10,-8,0,0.266,0.0341,0,0.121,0.618,103.508,"spotify:track:3OcQkcvTcohs8vO8Rd3sKF",391,4,"dmvrap","Rap"
"590",36031,"Insaneinthe Brain",0.897,0.612,11,-10.489,1,0.211,0.0297,0.186,0.0894,0.767,102.305,"spotify:track:1oTHteQbmJw15rPxPVXUTv",208,4,"dmvrap","Rap"
"591",36032,"Hypnotize-2014 Remaster",0.901,0.697,9,-3.439,1,0.28,0.145,0,0.287,0.67,93.941,"spotify:track:7KwZNVEaqikRSBSpyhXK2j",229,4,"dmvrap","Rap"
"592",36033,"Break Ya Neck",0.82,0.809,4,-6.759,0,0.251,0.443,0.00175,0.0613,0.737,83.011,"spotify:track:0svl7cK07gK1ia5ainczU5",231,4,"dmvrap","Rap"
"593",36034,"Sucker M.C.\s(Krush-Groove1)",0.913,0.879,6,-14.303,1,0.0713,0.134,0.0112,0.237,0.891,102.899,"spotify:track:0pZidQVIsxakpJCqmYIdE7",189,4,"dmvrap","Rap"
"594",36035,"Strictly Business",0.712,0.895,10,-4.212,0,0.254,0.181,1.8e-05,0.108,0.727,96.338,"spotify:track:1xZdjsAGrY4BUIbIlYy3EX",285,4,"dmvrap","Rap"
"595",36036,"Gin And Juice(feat.Dat Nigga Daz)",0.549,0.853,7,-4.293,1,0.188,0.0285,0.000296,0.618,0.346,94.695,"spotify:track:0WKYRFtH6KKbaNWjsxqm70",211,4,"dmvrap","Rap"
"596",36037,"Rapper\s Delight",0.9,0.845,11,-7.306,0,0.257,0.465,0,0.0724,0.914,111.187,"spotify:track:0FWhGmPVxLI6jOVF0wjALa",427,4,"dmvrap","Rap"
"597",36038,"Wild Thing",0.943,0.685,7,-11.903,1,0.188,0.000507,8.56e-06,0.0604,0.813,125.515,"spotify:track:0gljI0CtjpdZK6ecidfxto",263,4,"dmvrap","Rap"
"598",36039,"Juicy",0.889,0.816,9,-4.67,1,0.247,0.472,0,0.204,0.777,96.056,"spotify:track:5ByAIlEEnxYdvpnezg7HTX",302,4,"dmvrap","Rap"
"599",36040,"Feelso Good",0.821,0.703,11,-8.464,0,0.24,0.192,0,0.0816,0.536,105.154,"spotify:track:7hfRrdFJgFKK3cJ4rmkecE",203,4,"dmvrap","Rap"
"600",36041,"Sabotage",0.324,0.938,6,-7.332,0,0.102,0.032,0.0321,0.0961,0.543,168.131,"spotify:track:0Puj4YlTm6xNzDDADXHMI9",178,4,"dmvrap","Rap"
"601",36042,"Fantastic Voyage",0.888,0.584,7,-13.308,1,0.112,0.0389,3.25e-06,0.0625,0.762,104.704,"spotify:track:3QlTzofanSqDWywxEzGGE2",334,4,"dmvrap","Rap"
"602",36043,"Smooth Operator",0.891,0.319,4,-16.099,0,0.333,0.0933,0.000104,0.0482,0.687,92.649,"spotify:track:1Z4mVNtYGnpjHUoZVo3IMU",284,4,"dmvrap","Rap"
"603",36044,"Ghetto Supastar(Thatis What You Are)",0.818,0.653,1,-8.396,1,0.204,0.0335,5.46e-06,0.22,0.533,99.931,"spotify:track:31bf9SEOppLU6lQ85d8om6",261,4,"dmvrap","Rap"
"604",36045,"Got Your Money(feat.Kelis)",0.934,0.459,1,-7.654,1,0.189,0.0516,0,0.222,0.697,103.04,"spotify:track:6YYd5MLpu45J0uLrMdivF7",239,4,"dmvrap","Rap"
"605",36046,"Get Ur Freak On",0.797,0.75,0,-9.369,1,0.247,0.533,0.108,0.095,0.74,177.87,"spotify:track:6zsk6uF3MxfIeHPlubKBvR",211,4,"dmvrap","Rap"
"606",36047,"Let Me Blow Ya Mind",0.909,0.539,8,-4.278,0,0.116,0.243,0,0.0674,0.869,90.038,"spotify:track:3RmKpob8xzv1pzHEQrMJah",229,4,"dmvrap","Rap"
"607",36048,"Work It",0.884,0.677,1,-5.603,1,0.283,0.0778,0,0.0732,0.584,101.868,"spotify:track:3jagJCUbdqhDSPuxP8cAqF",263,4,"dmvrap","Rap"
"608",36049,"Straight Outta Compton",0.791,0.965,8,-4.823,1,0.204,0.138,0,0.527,0.373,102.115,"spotify:track:1kGG0kfHYGrff4sWsXMdtE",243,4,"dmvrap","Rap"
"609",36050,"Tennessee",0.822,0.661,1,-10.234,0,0.164,0.0241,3.95e-06,0.315,0.67,99.883,"spotify:track:1aaoIHFT9UqhlaEwLAhh00",272,4,"dmvrap","Rap"
"610",36051,"Freeat Last",0.311,0.984,6,-1.434,1,0.142,2.3e-05,0.0296,0.0836,0.351,179.175,"spotify:track:7Hg06GeFWW8rH0SbeXhF1Y",154,4,"dmvrap","Rap"
"611",36052,"Kids",0.492,0.964,8,-3.475,1,0.0729,0.00046,0.00582,0.434,0.703,157.036,"spotify:track:3B2FeobPJ5LPVdF0H40Kgf",210,4,"dmvrap","Rap"
"612",36053,"Sibling Rivalry",0.534,0.949,11,-2.711,0,0.0631,0.000105,1.09e-05,0.134,0.432,104.513,"spotify:track:7eRPCMVa3ABuRtabHgNi9J",207,4,"dmvrap","Rap"
"613",36054,"You Are Goingto Hate This",0.565,0.762,9,-7.713,1,0.0309,0.00546,0.169,0.623,0.63,99.932,"spotify:track:4upw9RT8Cs96EQhCuoNryV",186,4,"dmvrap","Rap"
"614",36055,"Never Meant",0.436,0.819,0,-6.71,1,0.036,0.0171,0.00882,0.117,0.405,144.26,"spotify:track:51R5mPcJjOnfv9lKY1u5sW",268,4,"dmvrap","Rap"
"615",36056,"In Circles-Remastered",0.332,0.829,10,-6.649,1,0.047,0.00221,0.0579,0.335,0.36,143.197,"spotify:track:5k7RUvywwUAl7Dq6qEXR8c",298,4,"dmvrap","Rap"
"616",36057,"Oh Messy Life",0.472,0.907,7,-6.386,1,0.0545,0.000691,0.000532,0.102,0.376,107.294,"spotify:track:5UGOuPyoMT5XHNA75LJlQE",122,4,"dmvrap","Rap"
"617",36058,"Always Focused",0.404,0.766,1,-7.31,1,0.0325,0.00408,0.00101,0.109,0.528,142.846,"spotify:track:20zs5ECJ4on1YqXHiDZkTN",160,4,"dmvrap","Rap"
"618",36059,"Little League",0.299,0.913,9,-7.645,1,0.0598,0.00158,0.00331,0.122,0.156,101.059,"spotify:track:1783hGvOoFRkxtW8QxjGWS",236,3,"dmvrap","Rap"
"619",36060,"Planevs.Tankvs.Submarine",0.592,0.66,9,-3.826,0,0.0283,0.0988,3.11e-05,0.0746,0.258,90.052,"spotify:track:3qM3ZhhYCYwXwCsnslbg7k",122,4,"dmvrap","Rap"
"620",36061,"Red&Blue Jeans",0.527,0.653,0,-7.24,1,0.0317,0.000629,0.685,0.118,0.811,76.257,"spotify:track:0j3m9AfsZfanscT1uLrVk1",175,4,"dmvrap","Rap"
"621",36062,"West Coast",0.3,0.998,4,-1.657,1,0.0712,0.00049,0,0.371,0.362,182.043,"spotify:track:2mOfLllUaeYNUm8QldDlXF",202,4,"dmvrap","Rap"
"622",36063,"Spring Has Sprung",0.329,0.989,5,-2.416,1,0.0981,0.026,0.548,0.105,0.593,158.239,"spotify:track:6QTnepzvMUNiJT5kS2OZmg",178,4,"dmvrap","Rap"
"623",36064,"Freaks",0.346,0.944,9,-9.874,1,0.0485,4.16e-05,0.565,0.0546,0.403,179.63,"spotify:track:0HUTL8i4y4MiGCPId7M7wb",147,4,"dmvrap","Rap"
"624",36065,"Forever Dumb",0.303,0.736,1,-12.691,0,0.0728,0.0223,0.0328,0.107,0.444,170.826,"spotify:track:2ZQSRyJeY3HDJ99w0dFhfg",258,4,"dmvrap","Rap"
"625",36066,"Spit Fountain",0.169,0.848,2,-6.218,1,0.0448,0.000949,2.04e-05,0.404,0.376,176.953,"spotify:track:7EUYYZnCgqZnGpwPyesEyf",135,4,"dmvrap","Rap"
"626",36067,"Your Deep Rest",0.363,0.876,3,-6.53,1,0.111,0.0514,2.86e-06,0.0991,0.408,110.019,"spotify:track:48t1zsj0IRz6nUQgCvI4Tn",227,4,"dmvrap","Rap"
"627",36068,"T NT",0.815,0.381,4,-9.379,0,0.328,0.395,0.0133,0.1,0.185,127.087,"spotify:track:439TAWkvDXrQe7p579Rik4",170,4,"dmvrap","Rap"
"628",36069,"Diablo",0.845,0.475,1,-7.323,1,0.147,0.48,7.77e-06,0.179,0.477,120.046,"spotify:track:0Uc9EwZN0ux7kP3AuK20kc",151,4,"dmvrap","Rap"
"629",36070,"D.O.S.",0.768,0.637,1,-4.931,1,0.139,0.192,0.00427,0.132,0.697,144.057,"spotify:track:3zpz6rZF1gyoZMOq45wbZD",126,4,"dmvrap","Rap"
"630",36071,"Homicide Boat(feat.Lil Yachty)",0.764,0.453,5,-10.513,0,0.401,0.459,0.000243,0.0701,0.83,128.078,"spotify:track:1IRdi4B1n7l0uZWFJgfPAa",166,4,"dmvrap","Rap"
"631",36072,"Bodies",0.782,0.539,2,-7.691,1,0.287,0.187,0,0.0806,0.324,131.901,"spotify:track:5oLSP9mroQAomZKQ1xk1l0",173,4,"dmvrap","Rap"
"632",36073,"Pipe",0.848,0.953,4,-2.688,0,0.15,0.557,0,0.187,0.847,130.005,"spotify:track:3HdsJcgAxs2X1oauXz6EOH",265,4,"dmvrap","Rap"
"633",36074,"Soufeast",0.639,0.861,5,-7.152,1,0.185,0.336,0,0.114,0.572,140.034,"spotify:track:6zWiBRAqIBBjWXbncfOX9D",193,4,"dmvrap","Rap"
"634",36075,"10 Band Brick",0.838,0.776,11,-6.714,1,0.261,9.5e-05,0,0.331,0.674,137.916,"spotify:track:2lXX0QNTGNxriYnQnvc5Cy",194,4,"dmvrap","Rap"
"635",36076,"Rap Niggaz",0.883,0.698,0,-5.251,1,0.0873,0.00106,0,0.164,0.435,128.003,"spotify:track:6w9PFmRtX6ugFKrnPFfLjK",168,4,"dmvrap","Rap"
"636",36077,"Pull Up Hop Out-Remix",0.895,0.612,6,-5.558,1,0.114,0.0507,0,0.169,0.308,125.068,"spotify:track:3gLB2NlQ4cQTHQtlsEuBRM",214,4,"dmvrap","Rap"
"637",36078,"Heard Cuz Was Hot",0.804,0.314,9,-12.143,1,0.504,0.148,0,0.0742,0.491,135.119,"spotify:track:0oqEE4FHnn2bfQUgsvjJt7",115,4,"dmvrap","Rap"
"638",36079,"First48 Pt.2",0.756,0.848,3,-2.182,0,0.157,0.0229,0,0.116,0.571,144.961,"spotify:track:7FZ9xsPk6kbEy55GwIiFli",212,4,"dmvrap","Rap"
"639",36080,"New Crack",0.817,0.606,8,-6.342,0,0.0852,0.695,0,0.147,0.876,139.968,"spotify:track:5QnQKow2HrZb0SBL0oMF4A",188,4,"dmvrap","Rap"
"640",36081,"Northeast Baby",0.848,0.533,5,-4.966,0,0.142,0.295,0,0.177,0.58,150.059,"spotify:track:3OjsFWsyw7GvDdZ3XaBxES",156,4,"dmvrap","Rap"
"641",36082,"Rerock",0.785,0.563,1,-10.17,1,0.248,0.405,0,0.0785,0.413,131.776,"spotify:track:7bBQQaVHIDqB4bfBcyD86Z",88,4,"dmvrap","Rap"
"642",36083,"Hit",0.741,0.541,1,-9.99,1,0.403,0.0245,0,0.083,0.454,153.998,"spotify:track:4hvWRBxt0iBPWXW6iFNziG",183,4,"dmvrap","Rap"
"643",36084,"Not With Us",0.716,0.534,7,-11.488,1,0.411,0.175,0,0.11,0.518,139.952,"spotify:track:1KT0frzwSbG3NuHlyXTqBD",165,4,"dmvrap","Rap"
"644",36085,"Whip Outthe Stick",0.9,0.621,0,-3.796,1,0.325,0.08,0,0.255,0.394,135.972,"spotify:track:2jvJ1fwsoKNcBZjq1SnZFd",175,4,"dmvrap","Rap"
"645",36086,"Gucci",0.92,0.512,6,-8.511,0,0.471,0.14,0,0.0999,0.53,109.968,"spotify:track:3Ui4Yx1InZrp5Lzj4UytAs",192,4,"dmvrap","Rap"
"646",36087,"P SA",0.912,0.377,5,-10.503,1,0.609,0.0414,2.11e-05,0.0838,0.69,129.987,"spotify:track:0fVymui6MWgEMnJJyZWpag",134,4,"dmvrap","Rap"
"647",36088,"On Me",0.665,0.564,1,-8.811,0,0.0514,0.0477,6.32e-06,0.116,0.255,109.982,"spotify:track:3qtCBtNop5ceOZ6dWUYeqD",233,4,"dmvrap","Rap"
"648",36089,"G GChevy Embiid",0.717,0.486,7,-11.017,1,0.233,0.029,0,0.0941,0.569,146.057,"spotify:track:1WAwCWHQVXPcB0zB1CoPlg",159,4,"dmvrap","Rap"
"649",36090,"Think Too Much",0.75,0.503,2,-8.504,1,0.207,0.103,0.000892,0.0998,0.13,158.911,"spotify:track:5FA3sYCKkUZiyLNYRHOjUT",157,4,"dmvrap","Rap"
