"","X","Name","Danceability","Energy","Key","Loudness","Mode","Speechness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Uri","Duration_ms","time_signature","Genre","Overall_Genre"
"1",15053,"Another Sky",0.575,0.701,1,-7.051,1,0.0713,0.387,0.048,0.0955,0.826,116.373,"spotify:track:1kGE7GfvlbMmOpZybMOSEH",293,4,"deeplatinjazz","Jazz"
"2",15054,"Here We Go Again",0.698,0.581,10,-14.907,0,0.0402,0.451,0.0423,0.0468,0.745,101.706,"spotify:track:61v7U0wdCwrVjgP6SUBvID",301,4,"deeplatinjazz","Jazz"
"3",15055,"Encuentro",0.496,0.777,0,-8.572,1,0.0361,0.123,0.673,0.0682,0.889,130.221,"spotify:track:1GVEASZRXC4iTaof72hA79",458,4,"deeplatinjazz","Jazz"
"4",15056,"In Every Way",0.461,0.519,9,-14.826,1,0.0539,0.498,0.0833,0.0831,0.654,135.703,"spotify:track:2FNbzsAZNWCDucbd84qpX1",308,4,"deeplatinjazz","Jazz"
"5",15057,"Skippin\",0.595,0.533,10,-13.171,1,0.0371,0.337,0.947,0.045,0.743,108.676,"spotify:track:0lW6v1dvzZspOOCwpBK5mX",195,4,"deeplatinjazz","Jazz"
"6",15058,"He Loves You",0.468,0.937,1,-7.973,1,0.0688,0.79,0.0114,0.28,0.543,115.145,"spotify:track:2692TfyboJY8Lm88i4ApZH",292,4,"deeplatinjazz","Jazz"
"7",15059,"Feelin\Happy",0.709,0.931,5,-7.219,0,0.0597,0.385,0.837,0.0953,0.963,103.247,"spotify:track:2tb45sHqz02OtBPyiZwmzD",227,4,"deeplatinjazz","Jazz"
"8",15060,"Hunkof Heaven",0.658,0.499,2,-15.298,0,0.162,0.273,6.87e-05,0.162,0.685,103.928,"spotify:track:5k5y7Q1IM3C1kaZJb6QIaS",262,4,"deeplatinjazz","Jazz"
"9",15061,"Liquid Love",0.495,0.678,6,-8.597,0,0.0351,0.703,0.855,0.361,0.826,94.786,"spotify:track:7Ct1AF0R8MX2oHIl7OFG7x",347,4,"deeplatinjazz","Jazz"
"10",15062,"Deep Talkin",0.654,0.79,4,-7.123,0,0.0749,0.271,0.0476,0.0982,0.758,134.294,"spotify:track:1w9U6ES8LZsSDAAyxHBPdg",279,4,"deeplatinjazz","Jazz"
"11",15063,"Shiki No Uta",0.49,0.632,11,-8.898,0,0.406,0.73,0.252,0.127,0.372,90.568,"spotify:track:6YN4XKUaE8HtqL5S1sZXC9",176,4,"deeplatinjazz","Jazz"
"12",15064,"Deja Vu",0.583,0.588,10,-6.051,0,0.0615,0.267,1.46e-05,0.27,0.577,116.416,"spotify:track:14RP2gq7l9qL2amvWJr3QV",373,4,"deeplatinjazz","Jazz"
"13",15065,"Harlem Boys",0.676,0.803,5,-9.178,0,0.0578,0.487,0.00604,0.1,0.814,106.948,"spotify:track:0yOnIP1qUm9ddU2oA20E7F",427,4,"deeplatinjazz","Jazz"
"14",15066,"Eruption-2015 Remaster",0.225,0.689,8,-9.12,1,0.0555,0.469,0.813,0.337,0.5,93.798,"spotify:track:2tAeN2TKlQLOoSPXtARzBV",102,4,"deeplatinjazz","Jazz"
"15",15067,"Seven Seas Of Rhye-Instrumental Mix2011",0.42,0.878,2,-8.302,1,0.0511,0.176,0.848,0.239,0.529,128.813,"spotify:track:3upBt9DZYK68Za9nBdweZB",189,4,"deeplatinjazz","Jazz"
"16",15068,"Tear Ya Down-Instrumental Version",0.457,0.877,4,-9.075,0,0.0367,0.00688,0.851,0.111,0.696,101.413,"spotify:track:3Z9VHhrDzqsYWqapRiUU9A",156,4,"deeplatinjazz","Jazz"
"17",15069,"I Wouldn\t Wantto Be Like You-Backing Track Rough Mix",0.708,0.539,0,-12.026,0,0.0678,0.257,0.0114,0.316,0.141,100.022,"spotify:track:7n5F5G3fakYPjqAIFVRpgw",209,4,"deeplatinjazz","Jazz"
"18",15070,"Asleepinthe Desert-Instrumental",0.671,0.173,3,-20.005,0,0.0353,0.81,0.91,0.12,0.145,74.834,"spotify:track:0ukb39j9T97cToQVbxnn9a",209,4,"deeplatinjazz","Jazz"
"19",15071,"The Great Giginthe Sky",0.275,0.216,5,-13.818,1,0.0345,0.768,0.897,0.0832,0.181,116.388,"spotify:track:2TjdnqlpwOjhijHCwHCP2d",283,4,"deeplatinjazz","Jazz"
"20",15072,"Speed Of Life-1999 Remastered Version",0.403,0.769,8,-11.058,1,0.0349,0.0038,0.876,0.33,0.741,115.024,"spotify:track:0elOGHuXSgkvpNimG93jlp",166,4,"deeplatinjazz","Jazz"
"21",15073,"No Quarter-Rough Mixwith JP JKeyboard Overdubs-No Vocal",0.395,0.235,8,-15.641,0,0.0514,0.929,0.949,0.0767,0.0374,138.271,"spotify:track:0lybbSQhxgrHj7OsXoBT4h",423,4,"deeplatinjazz","Jazz"
"22",15074,"Music For My Mother-Instrumental45 Version",0.673,0.796,2,-8.348,1,0.0458,0.105,0.5,0.0941,0.429,92.247,"spotify:track:5N3EiIH39YCMyNymAe02ny",374,4,"deeplatinjazz","Jazz"
"23",15075,"Peace Frog-Backstage&Dangerous-The Private Rehearsal;Instrumental Version",0.408,0.636,7,-14.245,1,0.0289,0.169,0.824,0.567,0.822,112.04,"spotify:track:0NfMlouC3WjKw8J5AsUtQq",170,4,"deeplatinjazz","Jazz"
"24",15076,"Do You Know What?-Instrumental",0.679,0.563,5,-19.153,1,0.143,0.799,0.887,0.0948,0.741,194.713,"spotify:track:7nRjHYcVnQAsdNseV1RsLA",434,4,"deeplatinjazz","Jazz"
"25",15077,"Bornina Trunk-Instrumental Alternative Version",0.368,0.844,1,-8.938,1,0.0339,0.00196,0.716,0.371,0.555,90.513,"spotify:track:3Cuog6VjpWstn7qrkpYCvq",287,4,"deeplatinjazz","Jazz"
"26",15078,"Momma Miss America-Remastered2011",0.425,0.596,7,-9.289,1,0.0316,0.553,0.755,0.141,0.589,94.157,"spotify:track:7HtIHJTzfXo1Pc8dtrNC3L",245,4,"deeplatinjazz","Jazz"
"27",15079,"Cold Sweat-Instrumental",0.922,0.628,7,-4.532,1,0.0353,0.176,0.595,0.0449,0.611,111.377,"spotify:track:6GFyIYFz8bUQ4jBbrzNiuz",317,4,"deeplatinjazz","Jazz"
"28",15080,"Beef Jerky-Remastered2010",0.443,0.634,9,-12.677,1,0.079,0.0314,0.358,0.33,0.435,115.003,"spotify:track:0W0w5YP7Sy6nvSJV5DKfD8",211,4,"deeplatinjazz","Jazz"
"29",15081,"Reggatta De Blanc-Remastered2003",0.347,0.911,2,-7.036,1,0.0603,0.000968,0.0165,0.0775,0.425,159.41,"spotify:track:3yeA8AfVVOF99smRtOpScs",185,4,"deeplatinjazz","Jazz"
"30",15082,"Bicycle Race-Instrumental",0.461,0.405,3,-10.703,1,0.0371,0.0657,0.869,0.081,0.489,83.091,"spotify:track:6tAZ4FiA1l6fJoK9xLaFX6",189,4,"deeplatinjazz","Jazz"
"31",15083,"Steppin\Out-Live",0.31,0.868,5,-12.57,1,0.31,0.0914,0.73,0.981,0.438,106.715,"spotify:track:1aWvwbR5saWdou5XmuYHBT",818,4,"deeplatinjazz","Jazz"
"32",15084,"Teenage Lobotomy-Backing Track",0.37,0.759,9,-4.595,1,0.0533,7.1e-06,0.847,0.278,0.633,185.707,"spotify:track:0c2nBVwLzuOTrkzgVaYHk4",126,4,"deeplatinjazz","Jazz"
"33",15085,"Instrumental-Remastered Studio",0.126,0.864,9,-5.962,1,0.0763,1.25e-06,0.922,0.0835,0.304,149.253,"spotify:track:4c68hwOnnj18ZftZfHJHg7",230,4,"deeplatinjazz","Jazz"
"34",15086,"Makin\Love-Instrumental Outtake",0.685,0.617,0,-9.606,1,0.0278,0.687,0.953,0.0684,0.699,102.848,"spotify:track:6nYpWZe6PBoK9eag6SgQdh",284,4,"deeplatinjazz","Jazz"
"35",15087,"Rat Salad-2009 Remastered Version",0.517,0.599,11,-13.78,0,0.116,0.0166,0.929,0.275,0.454,103.602,"spotify:track:1uPH6mPMlbB4SqrHmRqnlE",148,4,"deeplatinjazz","Jazz"
"36",15088,"Maggot Brain",0.3,0.353,4,-15.588,0,0.047,0.777,0.478,0.406,0.19,134.912,"spotify:track:505adiMkMfo80cg6HJtmWT",621,3,"deeplatinjazz","Jazz"
"37",15089,"Quadrant4",0.397,0.814,6,-12.501,1,0.0693,1.16e-05,0.897,0.0468,0.532,121.431,"spotify:track:4yorEi80D59lHE1xiN0vak",267,4,"deeplatinjazz","Jazz"
"38",15090,"Sunshine Of Your Love",0.503,0.742,5,-10.063,0,0.0653,0.0194,0.362,0.349,0.755,133.728,"spotify:track:6USzmGnPpWio4nDFXW0Ak6",405,4,"deeplatinjazz","Jazz"
"39",15091,"Tie Your Mother Down-Backing Track Mix",0.45,0.864,2,-7.202,1,0.0341,0.00466,0.429,0.233,0.58,135.897,"spotify:track:3sfREh7VzxNAMBoN6vgLeu",228,4,"deeplatinjazz","Jazz"
"40",15092,"Handy",0.457,0.412,0,-16.622,1,0.044,0.0184,0.539,0.0991,0.194,136.018,"spotify:track:0ehNmz7WpsZtXBJlattj7p",697,3,"deeplatinjazz","Jazz"
"41",15093,"Samba Pa Ti",0.407,0.358,9,-12.908,0,0.0343,0.829,0.424,0.0827,0.267,92.292,"spotify:track:35fC3Wq3slX4OBfyvBVmHm",284,4,"deeplatinjazz","Jazz"
"42",15094,"Main Title-Taxi Driver",0.252,0.238,0,-18.788,1,0.0426,0.875,0.754,0.141,0.188,80.177,"spotify:track:7xPefqZB6BBosOdfKJh9nJ",134,4,"deeplatinjazz","Jazz"
"43",15095,"Chameleon",0.581,0.672,8,-8.279,1,0.0602,0.104,0.856,0.0458,0.808,111.154,"spotify:track:4Ce66JznW8QbeyTdSzdGwR",941,4,"deeplatinjazz","Jazz"
"44",15096,"Le Freak-Dimitrifrom Paris Instrumental",0.864,0.736,7,-9.128,1,0.0833,0.0137,0.646,0.0113,0.727,123.018,"spotify:track:7qwo3xfKiBdpP42i37LTKX",400,4,"deeplatinjazz","Jazz"
"45",15097,"Journeyofthe Sorcerer-Eagles2013 Remaster",0.373,0.467,0,-9.748,1,0.039,0.529,0.439,0.108,0.0662,85.67,"spotify:track:3OcBH9Vzd1UwJkQd3r1dVG",397,4,"deeplatinjazz","Jazz"
"46",15098,"Fling Thing",0.497,0.544,8,-9.627,1,0.0333,0.105,0.512,0.129,0.265,133.427,"spotify:track:2nK6PpUzyOf5NLNpfD15eq",119,4,"deeplatinjazz","Jazz"
"47",15099,"Mark Say\s Alright-Live From Jacksonville/1970/Remastered2002",0.291,0.975,9,-8.388,1,0.0805,0.0156,0.79,0.947,0.549,100.93,"spotify:track:7kzJLlHB5G8mpCalKMeGzU",313,4,"deeplatinjazz","Jazz"
"48",15100,"Crazed Fandango-Liveat Ebbets Field",0.354,0.962,5,-6.876,0,0.191,0.147,0.208,0.329,0.385,157.312,"spotify:track:6nbRQyeeP09AS8xm4bOhwb",437,4,"deeplatinjazz","Jazz"
"49",15101,"Sorcery",0.438,0.843,2,-11.852,1,0.0597,0.327,0.773,0.291,0.624,111.763,"spotify:track:4yRlmBsQb1pWLghRsgI7la",144,4,"deeplatinjazz","Jazz"
"50",15102,"Europa(Earth\s Cry Heaven\s Smile)",0.252,0.637,0,-8.854,0,0.0485,0.338,0.424,0.96,0.577,167.87,"spotify:track:39rlciGgs3gQ52Pxp9IklQ",367,4,"deeplatinjazz","Jazz"
"51",15103,"Never Going Back Again-Instrumental",0.694,0.411,9,-12.692,1,0.0313,0.685,0.825,0.0837,0.785,91.226,"spotify:track:3h6lMYfnBwx2rpeAsi6eO9",156,4,"deeplatinjazz","Jazz"
"52",15104,"Goingto California-Mandolin/Guitar Mix",0.502,0.263,2,-18.419,1,0.0385,0.949,0.726,0.0887,0.576,77.891,"spotify:track:7s2HYAN8PSba9OGqgTL7mo",214,4,"deeplatinjazz","Jazz"
"53",15105,"Krawhitham-Previously Unreleased Instrumental",0.387,0.693,2,-10.037,1,0.0285,0.00409,0.887,0.131,0.746,94.442,"spotify:track:5gvWKOk0NdYcJifldQNkH9",238,4,"deeplatinjazz","Jazz"
"54",15106,"All Night Long-Instrumental Outtake",0.603,0.922,5,-8.891,1,0.0339,0.0995,0.885,0.0921,0.776,127.825,"spotify:track:5bBbnMcQtfu6eGEhEjYqoo",281,4,"deeplatinjazz","Jazz"
"55",15107,"Orchid-2009 Remastered Version",0.231,0.0507,11,-28.278,1,0.0489,0.743,0.883,0.132,0.602,65.786,"spotify:track:4VMOFyIl8weDI5BXyti7sn",90,4,"deeplatinjazz","Jazz"
"56",15108,"Donna Lee",0.594,0.243,8,-28.508,0,0.0579,0.971,0.966,0.111,0.756,108.439,"spotify:track:57lB1s1WhTKLmkzFwVfBYs",147,3,"deeplatinjazz","Jazz"
"57",15109,"(It\s Not The Express)It\s The J.B.\s Monaurail",0.752,0.612,5,-8.463,0,0.164,0.456,0.0138,0.0777,0.736,94.217,"spotify:track:6vAzNhePJpWqseEf9pwBDB",498,4,"deeplatinjazz","Jazz"
"58",15110,"Warsof Armageddon",0.578,0.979,11,-9.254,1,0.0778,0.45,0.201,0.314,0.392,126.75,"spotify:track:7IrwyFnqRmPnygZb7VvxoF",587,4,"deeplatinjazz","Jazz"
"59",15111,"The WA SP(Texas Radioandthe Big Beat)-Instrumental",0.755,0.43,9,-12.794,1,0.0452,0.0282,0.87,0.0598,0.851,118.878,"spotify:track:6y0YiLR0PbLoYv4r5kblp5",261,4,"deeplatinjazz","Jazz"
"60",15112,"Slunky",0.428,0.86,11,-8.786,0,0.0521,0.0945,0.864,0.133,0.924,149.183,"spotify:track:0cXapIbp8vtO0EnzYc7MnX",213,4,"deeplatinjazz","Jazz"
"61",15113,"Wring That Neck-Live1970",0.242,0.725,2,-8.926,0,0.0877,0.00823,0.801,0.119,0.256,171.318,"spotify:track:5QgO6OFb1lokf2OOfaiTVl",1139,4,"deeplatinjazz","Jazz"
"62",15114,"Sick Again-Early Version",0.545,0.841,4,-11.555,1,0.036,0.454,0.616,0.0845,0.829,115.241,"spotify:track:5YJzW4mHvrhUk3owAvNlU8",142,4,"deeplatinjazz","Jazz"
"63",15115,"Free Wheelin",0.303,0.538,0,-13.435,1,0.038,0.0305,0.825,0.0636,0.835,171.86,"spotify:track:3SaukvfGFV9i3JT9Mr2Z6f",226,3,"deeplatinjazz","Jazz"
"64",15116,"Singalong Junk-Remastered2011",0.605,0.113,2,-17.481,1,0.0317,0.904,0.481,0.112,0.441,88.407,"spotify:track:7BOS3j6iQngv2HemkmqlSE",156,3,"deeplatinjazz","Jazz"
"65",15117,"La Villa Strangiato",0.375,0.605,0,-10.257,1,0.0379,0.00127,0.458,0.073,0.158,144.078,"spotify:track:4CyElmiM9EF9aURGWlPZLi",574,4,"deeplatinjazz","Jazz"
"66",15118,"California Sun-Instrumental",0.314,0.657,9,-6.073,1,0.0677,2.01e-05,0.903,0.101,0.407,189.691,"spotify:track:6iiT1IPo55YWGB3LHdjN0Y",121,4,"deeplatinjazz","Jazz"
"67",15119,"Swallow My Pride-Instrumental",0.38,0.802,4,-7.108,1,0.0365,0.000641,0.908,0.156,0.963,162.454,"spotify:track:0wXqDjj79UNVBGenVnsQ5z",127,4,"deeplatinjazz","Jazz"
"68",15120,"Don\t Start(Too Late)-Remastered Version",0.371,0.0431,3,-34.335,0,0.0428,0.913,0.911,0.11,0.383,136.75,"spotify:track:57AKaqMXi2wwU2omItTYWi",49,4,"deeplatinjazz","Jazz"
"69",15121,"Laguna Sunrise-Remastered Version",0.332,0.179,2,-16.886,1,0.0315,0.508,0.173,0.105,0.258,81.677,"spotify:track:28rnaH091tr3WwaP87faiC",170,4,"deeplatinjazz","Jazz"
"70",15122,"Moby Dick-Liveat MS G1973;2018 Remaster",0.372,0.852,7,-11.08,1,0.0435,0.0998,0.864,0.937,0.42,101.851,"spotify:track:4a1eKyU8NWzmyxmXz2vUmA",662,4,"deeplatinjazz","Jazz"
"71",15123,"Fools Gold-Instrumental Run Through",0.711,0.709,8,-13.749,1,0.0366,0.467,0.901,0.0624,0.811,121.117,"spotify:track:2bAnKBzHe0LJ0BK8vWNocm",204,4,"deeplatinjazz","Jazz"
"72",15124,"Eyes Of The World-Instrumental Outtake",0.438,0.813,2,-7.416,1,0.0401,0.0149,0.705,0.0663,0.431,126.011,"spotify:track:6Y5nitQKdy1EhZFLulJBsy",410,4,"deeplatinjazz","Jazz"
"73",15125,"Cause We\ve Endedas Lovers",0.549,0.294,0,-13.181,0,0.0337,0.144,0.798,0.108,0.146,115.299,"spotify:track:4zoQ3EqopTIGmK2c2rPV5t",342,4,"deeplatinjazz","Jazz"
"74",15126,"Strangers In The Night",0.532,0.513,9,-9.289,0,0.0269,0.745,0.924,0.191,0.686,107.12,"spotify:track:5RaeOnevPwoUmIPa7ZSFPG",146,4,"deeplatinjazz","Jazz"
"75",15127,"Midnight In Memphis",0.761,0.429,0,-14.171,1,0.0345,0.139,0.744,0.0894,0.829,111.285,"spotify:track:5fBLrRKQxnrz2LKYo9BZUj",262,4,"deeplatinjazz","Jazz"
"76",15128,"Fluff-2009 Remastered Version",0.5,0.225,2,-17.634,1,0.0388,0.647,0.938,0.104,0.368,127.158,"spotify:track:1jCMQI6yP9AQJIWvMa9raY",248,3,"deeplatinjazz","Jazz"
"77",15129,"Weeping Wall-Instrumental;1999 Remastered Version",0.511,0.534,7,-14.233,0,0.0289,0.649,0.0768,0.103,0.694,142.133,"spotify:track:6HSfFMep6Sves3K8eEET3E",208,3,"deeplatinjazz","Jazz"
"78",15130,"Daybreaker",0.52,0.717,9,-8.404,0,0.0272,0.281,0.908,0.127,0.369,145.272,"spotify:track:3jDe10MOPH39orjLjd13PB",231,4,"deeplatinjazz","Jazz"
"79",15131,"Popcorn",0.784,0.626,11,-14.617,0,0.0572,0.0425,0.703,0.0645,0.952,136.886,"spotify:track:6Z5wWOqBfk4G3bP1KF2Vbj",151,4,"deeplatinjazz","Jazz"
"80",15132,"I Remember You-Instrumental",0.539,0.694,9,-7.499,1,0.0303,0.000114,0.756,0.118,0.929,143.711,"spotify:track:7icVowjgatf359VSn0xLqP",139,4,"deeplatinjazz","Jazz"
"81",15133,"F X-Remastered Version",0.554,0.0931,0,-28.064,1,0.056,0.987,0.922,0.127,0.0889,157.846,"spotify:track:3tZEhhWeo5y5fNZG4ucTPe",98,4,"deeplatinjazz","Jazz"
"82",15134,"Supertzar-Remastered Version",0.259,0.453,4,-13.996,0,0.036,0.85,0.914,0.128,0.302,80.078,"spotify:track:48oEdT2SQwD7KX8Na70Omy",223,4,"deeplatinjazz","Jazz"
"83",15135,"Since You Been Gone-Instrumental Outtake",0.762,0.511,2,-8.764,1,0.0473,0.478,0.000956,0.201,0.81,121.002,"spotify:track:1jeXubvR5ch9MHMZYmbA0S",240,4,"deeplatinjazz","Jazz"
"84",15136,"Let It Slide-Previously Unreleased",0.421,0.799,0,-9.105,1,0.0368,0.204,0.848,0.29,0.618,125.25,"spotify:track:1CkxgJurSVbTIdAcgoIWOQ",173,4,"deeplatinjazz","Jazz"
"85",15137,"The Godfather-Speak Softly Love",0.175,0.179,10,-15.165,0,0.0399,0.807,0.512,0.293,0.0519,136.119,"spotify:track:1MXRJpday2tTWxahVE8vQ9",165,3,"deeplatinjazz","Jazz"
"86",15138,"Right Off",0.394,0.676,5,-7.596,1,0.0517,0.0372,0.0486,0.103,0.358,132.388,"spotify:track:5UUwdWNpknUPQEMSRKlkWK",1613,4,"deeplatinjazz","Jazz"
"87",15139,"La Fuentedel Ritmo",0.436,0.831,9,-11.469,0,0.0598,0.228,0.803,0.104,0.792,150.954,"spotify:track:7cEs8omkgmsuIkH9pOWo66",271,4,"deeplatinjazz","Jazz"
"88",15140,"Overthe Hillsand Far Away-Guitar Mix Backing Track",0.455,0.477,2,-15.509,1,0.0401,0.329,0.779,0.115,0.558,97.769,"spotify:track:0N1qwteKuXxAIKUo9FW10v",262,4,"deeplatinjazz","Jazz"
"89",15141,"Art Decade-1999 Remastered Version",0.453,0.226,11,-15.243,1,0.0285,0.9,0.948,0.0863,0.0492,78.347,"spotify:track:3WRTlL3IbF4bkQ1xknmwKo",227,4,"deeplatinjazz","Jazz"
"90",15142,"Born Undera Bad Sign",0.462,0.471,8,-12.844,1,0.0451,0.278,0.0474,0.0988,0.766,154.468,"spotify:track:1HbOlAS9kF9d5j7WNQbin9",457,4,"deeplatinjazz","Jazz"
"91",15143,"Free Your Mindand Your Ass Will Follow-Instrumental",0.272,0.867,6,-11.809,0,0.177,0.0782,0.0143,0.92,0.291,128.69,"spotify:track:0CaQy9AiUQ6Oc2leJq45iA",221,4,"deeplatinjazz","Jazz"
"92",15144,"\Bustin\\\Out-12 Instrumental\",0.801,0.825,4,-5.528,0,0.0463,0.738,0.498,0.108,0.792,103.497,"spotify:track:7GLiWSoyaoj5EITwJDY17C",322,4,"deeplatinjazz","Jazz"
"93",15145,"Tonight-Instrumental-Alternate Take",0.387,0.839,2,-14.665,1,0.0302,0.426,0.784,0.085,0.293,148.505,"spotify:track:3BYMVMipFxGGN8tbVmP7ry",203,4,"deeplatinjazz","Jazz"
"94",15146,"Buck\s Boogie-Live",0.302,0.894,2,-12.254,1,0.0774,0.212,0.24,0.819,0.429,88.801,"spotify:track:38hcACM9x0FlyDt623bHLo",317,4,"deeplatinjazz","Jazz"
"95",15147,"Flord\Luna(Moonflower)",0.708,0.534,9,-10.066,0,0.0384,0.722,0.872,0.0672,0.845,123.975,"spotify:track:56j4oTDbz9GbnC0br0w0B4",296,4,"deeplatinjazz","Jazz"
"96",15148,"Bouree",0.393,0.501,9,-11.698,0,0.0607,0.285,0.865,0.126,0.473,87.787,"spotify:track:2shAhurtOhJbn22vBsrMRW",667,4,"deeplatinjazz","Jazz"
"97",15149,"The Godfather Waltz",0.226,0.166,7,-13.014,0,0.0415,0.977,0.875,0.09,0.115,115.057,"spotify:track:6DtJ6DC2LBZohyHHeFs52u",215,3,"deeplatinjazz","Jazz"
"98",15150,"V-2 Schneider-1999 Remastered Version",0.438,0.809,0,-8.801,1,0.064,5e-04,0.938,0.199,0.213,123.788,"spotify:track:4hZeek0kqdeqjpY1fLK2Cy",191,4,"deeplatinjazz","Jazz"
"99",15151,"Fanfareforthe Common Man-Single Edit",0.373,0.44,0,-14.444,1,0.0322,0.411,0.829,0.132,0.266,72.501,"spotify:track:0dkL8m14x0wecbq04QfBKs",179,4,"deeplatinjazz","Jazz"
"100",15152,"The Pink Panther Theme",0.404,0.524,11,-11.128,1,0.0308,0.612,0.0783,0.111,0.361,61.582,"spotify:track:3OL5gzouEjv6uwQU4427XP",148,4,"deeplatinjazz","Jazz"
"101",15153,"Slabo Day",0.864,0.486,9,-13.58,0,0.0362,0.0638,0.884,0.0929,0.779,96.055,"spotify:track:7BlH3QgxUQIHjBhe1jEW6r",309,4,"deeplatinjazz","Jazz"
"102",15154,"Inside Out-Live",0.457,0.878,10,-12.18,1,0.116,0.0615,0.627,0.916,0.473,131.467,"spotify:track:3tNk3NGsP88A2uflDktbBw",570,4,"deeplatinjazz","Jazz"
"103",15155,"One Of These Days-2011 Remastered Version",0.381,0.506,4,-15.094,1,0.0468,0.00611,0.846,0.535,0.4,103.806,"spotify:track:7t6iW9FZVJH7wSH8HKYcC2",354,4,"deeplatinjazz","Jazz"
"104",15156,"Moodfora Day-Remastered",0.541,0.12,11,-19.917,0,0.0683,0.943,0.843,0.106,0.53,131.815,"spotify:track:7nxmJPzgJZIG2dGBEV0U0G",180,3,"deeplatinjazz","Jazz"
"105",15157,"Bron-Yr-Aur",0.34,0.287,0,-17.333,1,0.0374,0.719,0.562,0.0874,0.248,171.904,"spotify:track:3DCKpzg6bHB8S6BlYmU5p7",126,4,"deeplatinjazz","Jazz"
"106",15158,"The Battleof Evermore-Mandolin/Guitar Mixfrom Headley Grange",0.491,0.477,7,-15.987,1,0.0633,0.74,0.905,0.118,0.683,146.38,"spotify:track:3gyroWpKKzkVkOhLJ57Tv5",253,4,"deeplatinjazz","Jazz"
"107",15159,"The Song Remainsthe Same-Guitar Overdub Reference Mix",0.303,0.713,2,-8.976,1,0.0426,0.0341,0.862,0.0767,0.64,144.076,"spotify:track:0LGbi3gWKwIV8pwT7MOaZR",330,4,"deeplatinjazz","Jazz"
"108",15160,"Life Isa Lady/Holiday",0.366,0.308,2,-15.903,1,0.0456,0.372,0.321,0.128,0.41,175.601,"spotify:track:3J9JlPVPS9YTzTsT0gokac",228,4,"deeplatinjazz","Jazz"
"109",15161,"Under The Sea",0.767,0.324,5,-12.762,1,0.0361,0.382,0.608,0.0991,0.781,95.96,"spotify:track:6ZRcSeus1TY8c4EzTxUEHW",238,4,"deeplatinjazz","Jazz"
"110",15162,"How Great Thou Art",0.585,0.857,5,-7.615,1,0.0512,0.0328,0.705,0.0652,0.785,96.792,"spotify:track:5QeUJQE32ldtIak6umCCNf",274,4,"deeplatinjazz","Jazz"
"111",15163,"Don\t Worry Be Happy",0.854,0.373,11,-12.105,1,0.0871,0.482,0.911,0.112,0.712,135.327,"spotify:track:5aX3QZBX7MbNOyjPmR5PJR",350,4,"deeplatinjazz","Jazz"
"112",15164,"Island In The Sun",0.751,0.468,3,-11.934,1,0.177,0.166,0.0296,0.0459,0.898,75.99,"spotify:track:6RC0WjSUualpzPb4EYDi0V",289,4,"deeplatinjazz","Jazz"
"113",15165,"One Love",0.843,0.31,10,-11.485,1,0.0605,0.722,0.949,0.121,0.818,77.979,"spotify:track:7DfDcN4bqbqJbXZMo3xb36",176,4,"deeplatinjazz","Jazz"
"114",15166,"Under The Sea",0.792,0.659,5,-8.243,1,0.0318,0.234,0.423,0.0437,0.776,104.127,"spotify:track:06RAjwq2aSqKrcQXTi6Jly",186,4,"deeplatinjazz","Jazz"
"115",15167,"Stir It Up",0.814,0.445,9,-8.023,1,0.0407,0.441,0.692,0.235,0.824,79.998,"spotify:track:6TKxrGzPuU2shUf9idyMwY",292,4,"deeplatinjazz","Jazz"
"116",15168,"Shameand Scandle",0.85,0.436,8,-13.948,1,0.0714,0.0252,0.0418,0.095,0.965,115.152,"spotify:track:1u1hto6YIFBW1QJjiWZwXg",144,4,"deeplatinjazz","Jazz"
"117",15169,"Yellowbird(Steel Drumsand Vocals)",0.762,0.349,5,-13.705,1,0.0282,0.426,6.71e-05,0.049,0.609,109.942,"spotify:track:1VfQrop7hAL6sdsMo6x8dy",151,4,"deeplatinjazz","Jazz"
"118",15170,"Jumpinthe Line",0.519,0.793,5,-6.543,1,0.0412,0.502,0.57,0.281,0.814,118.559,"spotify:track:2PN0ngRRXkICgvxdjwUPIu",221,4,"deeplatinjazz","Jazz"
"119",15171,"Spanish Eyes",0.641,0.31,7,-11.705,1,0.0432,0.914,0.938,0.114,0.156,117.54,"spotify:track:470FV7sK67lpKFJvCg3ntE",262,4,"deeplatinjazz","Jazz"
"120",15172,"Portraitof Trinidadand Tobago",0.405,0.893,2,-7.29,1,0.16,0.631,0.838,0.727,0.481,104.312,"spotify:track:4NFSdJniiF3r2qRHEHHryj",301,4,"deeplatinjazz","Jazz"
"121",15173,"Caribbean Music Radio",0.68,0.675,0,-14.473,1,0.098,0.0365,0.853,0.124,0.871,183.979,"spotify:track:4qZNSXdx6h94oXitClaqam",147,4,"deeplatinjazz","Jazz"
"122",15174,"Red Beans And Rice",0.629,0.652,6,-7.48,0,0.0396,0.759,0.969,0.348,0.88,118.782,"spotify:track:6lpHVnkDlz2iE6hvWTKhFX",254,4,"deeplatinjazz","Jazz"
"123",15175,"Yesterday(Reggae Wedding Mix)",0.876,0.301,5,-14.755,1,0.0485,0.154,0.886,0.119,0.64,82.97,"spotify:track:55eWwoOUnJvX7gCFoNCvuf",229,4,"deeplatinjazz","Jazz"
